Loan ID,Rating,EAD,Maturity,Sector,Country,Secured,PD,LGD,RWA,RWA_after_CDS,RWA_final
L01547,B,568138.35,3,Real Estate,Italy,Yes,0.05,0.45,885383.47,885383.4666519734,885383.4666519734
L01548,BBB,338811.72,1,Transport,China,No,0.005,0.75,294568.51,294568.5138560015,294568.5138560015
L01549,AAA,814565.93,6,Manufacturing,Italy,Yes,0.0003,0.45,248119.51,248119.50764438824,248119.50764438824
L01550,BB,285390.33,9,Transport,Germany,No,0.018,0.75,925261.8,925261.798904956,925261.798904956
L01551,CCC,1041341.29,8,Retail,UK,No,0.2,0.45,5106126.41,3063675.8473247234,0.0
L01552,BB,184643.41,7,Energy,USA,Yes,0.018,0.45,311988.41,311988.4111320586,311988.4111320586
L01553,B,549841.33,10,Real Estate,Italy,Yes,0.05,0.45,1317581.82,1317581.8203310436,1317581.8203310436
L01554,B,561134.18,8,Healthcare,France,Yes,0.05,0.45,1210307.21,1210307.2140917198,1210307.2140917198
L01555,A,297218.09,6,Transport,Germany,Yes,0.002,0.45,226644.78,226644.78233974543,226644.78233974543
L01556,A,546996.11,9,Transport,USA,Yes,0.002,0.45,568839.25,568839.250922463,568839.250922463
L01557,BB,838826.64,3,Energy,Brazil,Yes,0.018,0.45,988583.52,988583.5239638556,988583.5239638556
L01558,BBB,146033.39,10,Real Estate,France,Yes,0.005,0.45,229046.74,229046.7360965036,229046.7360965036
L01559,B,568850.2,10,Finance,France,Yes,0.05,0.45,1363132.67,1363132.6732235246,1363132.6732235246
L01560,B,127180.75,9,Healthcare,Brazil,Yes,0.05,0.45,289539.0,289539.00209919165,289539.00209919165
L01561,BBB,272983.76,4,Transport,UK,Yes,0.005,0.45,237655.51,237655.51278043084,237655.51278043084
L01562,A,999073.05,7,Transport,UK,Yes,0.002,0.45,854220.94,854220.9415857432,854220.9415857432
L01563,BB,330746.99,9,Finance,Italy,No,0.018,0.75,1072312.28,1072312.2782394185,1072312.2782394185
L01564,A,245993.41,2,Healthcare,Italy,Yes,0.002,0.45,96605.3,96605.2989056445,96605.2989056445
L01565,B,400725.18,2,Retail,France,Yes,0.05,0.45,576520.93,576520.9337899646,576520.9337899646
L01566,BBB,1244137.61,9,Retail,China,No,0.005,0.45,3011109.39,1806665.6364056377,0.0
L01567,BB,177044.94,3,Manufacturing,France,No,0.018,0.75,347755.03,347755.0313319594,347755.0313319594
L01568,AA,261540.66,9,Energy,Italy,Yes,0.0006,0.45,160014.27,160014.26677141446,160014.26677141446
L01569,BB,935387.2,5,Real Estate,Brazil,Yes,0.018,0.45,1341444.45,1341444.4491385373,1341444.4491385373
L01570,BBB,1120013.36,6,Transport,Italy,Yes,0.005,0.45,1235607.76,1235607.7595227198,1235607.7595227198
L01571,BBB,420115.26,2,Healthcare,France,Yes,0.005,0.45,268017.38,268017.38278467115,268017.38278467115
L01572,A,238106.58,8,Transport,USA,No,0.002,0.75,375999.34,375999.33808377525,375999.33808377525
L01573,BB,1261638.4,9,Manufacturing,France,No,0.018,0.45,4090348.18,2454208.905154363,0.0
L01574,B,981876.87,2,Healthcare,USA,No,0.05,0.45,2354367.36,1412620.414717058,1412620.414717058
L01575,A,621240.46,6,Healthcare,USA,Yes,0.002,0.45,473729.27,473729.2701037925,473729.2701037925
L01576,AA,294725.24,6,Transport,France,No,0.0006,0.75,211521.34,211521.33670837397,211521.33670837397
L01577,AAA,431699.63,8,Energy,China,Yes,0.0003,0.45,171008.19,171008.19459962787,171008.19459962787
L01578,BB,408325.51,10,Manufacturing,China,Yes,0.018,0.45,846476.23,846476.2301879575,846476.2301879575
L01579,BB,522001.45,5,Energy,Germany,Yes,0.018,0.45,748605.44,748605.4411956543,748605.4411956543
L01580,BBB,913922.19,9,Manufacturing,Italy,Yes,0.005,0.45,1327145.65,1327145.6483190665,1327145.6483190665
L01581,A,686738.27,1,Transport,China,Yes,0.002,0.45,206196.8,206196.79538868018,206196.79538868018
L01582,BBB,258154.1,9,Manufacturing,UK,No,0.005,0.75,624794.42,624794.4193344023,624794.4193344023
L01583,BBB,880502.66,10,Retail,France,Yes,0.005,0.45,1381028.41,1381028.4099909577,1381028.4099909577
L01584,BBB,517397.17,7,Healthcare,USA,Yes,0.005,0.45,630976.03,630976.0311934667,630976.0311934667
L01585,CCC,623767.45,4,Real Estate,France,Yes,0.2,0.45,1581231.84,1581231.8351836093,0.0
L01586,AA,921050.76,3,Transport,Italy,Yes,0.0006,0.45,229722.77,229722.77271364408,229722.77271364408
L01587,BB,253776.66,10,Finance,Brazil,No,0.018,0.75,876816.43,876816.4336442061,876816.4336442061
L01588,BBB,434559.09,6,Real Estate,China,No,0.005,0.75,799015.15,799015.146829933,799015.146829933
L01589,BBB,339175.42,1,Transport,China,No,0.005,0.75,294884.72,294884.7206521815,294884.7206521815
L01590,BB,202009.56,3,Real Estate,China,Yes,0.018,0.45,238074.61,238074.6070477541,238074.6070477541
L01591,BB,526157.03,2,Retail,USA,No,0.018,0.75,921427.28,921427.2835679884,921427.2835679884
L01592,CCC,1553122.96,9,Real Estate,UK,No,0.2,0.45,7879037.35,4727422.41074155,0.0
L01593,AA,176303.31,3,Manufacturing,UK,Yes,0.0006,0.45,43972.48,43972.479010595605,43972.479010595605
L01594,AA,435330.02,2,Real Estate,China,Yes,0.0006,0.45,82283.36,82283.36013519947,82283.36013519947
L01595,BB,609425.18,4,Transport,UK,No,0.018,0.75,1326839.2,1326839.204094396,1326839.204094396
L01596,BBB,470494.29,2,Finance,Brazil,Yes,0.005,0.45,300157.27,300157.26689130993,300157.26689130993
L01597,A,418083.3,1,Finance,China,Yes,0.002,0.45,125531.72,125531.7206444956,125531.7206444956
L01598,AA,231050.55,6,Energy,Germany,Yes,0.0006,0.45,99493.59,99493.59175998297,99493.59175998297
L01599,AA,497023.89,10,Healthcare,USA,Yes,0.0006,0.45,334106.5,334106.4987339645,334106.4987339645
L01600,B,303039.37,8,Real Estate,Brazil,Yes,0.05,0.45,653623.94,653623.9436792281,653623.9436792281
L01601,A,148010.6,10,Finance,USA,Yes,0.002,0.45,167606.11,167606.10841631278,167606.10841631278
L01602,A,803953.02,10,Real Estate,China,No,0.002,0.45,1517317.42,910390.4519793992,910390.4519793992
L01603,A,714396.14,2,Healthcare,Brazil,Yes,0.002,0.45,280554.07,280554.07111002953,280554.07111002953
L01604,BBB,453990.02,9,Finance,China,No,0.005,0.75,1098764.0,1098763.9976646262,1098763.9976646262
L01605,AA,496102.26,3,Healthcare,Brazil,Yes,0.0006,0.45,123734.75,123734.75129286594,123734.75129286594
L01606,BBB,757030.64,8,Real Estate,China,No,0.005,0.45,1685442.05,1011265.228395768,1011265.228395768
L01607,AA,494929.11,8,Transport,Germany,No,0.0006,0.75,454851.45,454851.45064687415,454851.45064687415
L01608,B,695237.49,3,Real Estate,USA,No,0.05,0.45,1805756.7,1083454.019681327,1083454.019681327
L01609,A,381268.41,3,Healthcare,Brazil,No,0.002,0.75,308302.97,308302.97052619787,308302.97052619787
L01610,BBB,852554.03,6,Transport,Germany,No,0.005,0.45,1567574.12,940544.4725055473,940544.4725055473
L01611,B,519380.93,1,Transport,France,No,0.05,0.75,1141767.2,1141767.2030135794,1141767.2030135794
L01612,BB,487490.45,4,Energy,China,Yes,0.018,0.45,636817.9,636817.9017627256,636817.9017627256
L01613,BBB,234443.4,1,Finance,Italy,Yes,0.005,0.45,122297.38,122297.38201738967,122297.38201738967
L01614,A,510669.52,3,Manufacturing,Brazil,No,0.002,0.75,412939.88,412939.87606575544,412939.87606575544
L01615,A,291857.96,9,Transport,UK,Yes,0.002,0.45,303512.69,303512.6947103119,303512.6947103119
L01616,BB,321534.02,5,Healthcare,Germany,No,0.018,0.75,768523.14,768523.1426768141,768523.1426768141
L01617,CCC,294287.42,5,Finance,Germany,No,0.2,0.75,1293265.45,1293265.452953837,1293265.452953837
L01618,BB,259596.18,4,Retail,Brazil,Yes,0.018,0.45,339115.35,339115.3501637187,339115.3501637187
L01619,BBB,1280019.28,3,Real Estate,Germany,No,0.005,0.45,1609140.35,965484.2084879095,965484.2084879095
L01620,BB,860844.82,5,Healthcare,France,Yes,0.018,0.45,1234542.77,1234542.7704790735,1234542.7704790735
L01621,BBB,1155661.83,4,Retail,Germany,Yes,0.005,0.45,1006101.63,1006101.626006694,1006101.626006694
L01622,AA,240037.99,8,Healthcare,Italy,Yes,0.0006,0.45,132360.32,132360.32282909352,132360.32282909352
L01623,BBB,458459.33,4,Real Estate,Italy,Yes,0.005,0.45,399127.73,399127.7252541425,399127.7252541425
L01624,CCC,231711.0,8,Energy,China,Yes,0.2,0.45,681704.84,681704.8369026632,681704.8369026632
L01625,A,312435.26,6,Healthcare,China,Yes,0.002,0.45,238248.69,238248.69306562655,238248.69306562655
L01626,BB,279550.02,5,Transport,UK,Yes,0.018,0.45,400904.38,400904.376909976,400904.376909976
L01627,A,822243.62,4,Manufacturing,France,No,0.002,0.75,791593.65,791593.654447735,791593.654447735
L01628,BBB,362900.93,4,Transport,Italy,No,0.005,0.75,526560.06,526560.0574410558,526560.0574410558
L01629,AA,754786.09,4,Real Estate,Brazil,Yes,0.0006,0.45,233843.19,233843.18786019148,233843.18786019148
L01630,BBB,598427.37,9,Healthcare,USA,Yes,0.005,0.45,869002.08,869002.0754726657,869002.0754726657
L01631,BB,1399771.23,4,Manufacturing,USA,No,0.018,0.45,3047578.94,1828547.364643614,0.0
L01632,A,211140.25,9,Transport,USA,No,0.002,0.75,365952.82,365952.82079057064,365952.82079057064
L01633,BB,830361.66,10,Manufacturing,China,Yes,0.018,0.45,1721375.2,1721375.202958577,0.0
L01634,BB,784828.45,6,Real Estate,Brazil,Yes,0.018,0.45,1225818.37,1225818.3696603929,1225818.3696603929
L01635,B,271932.89,10,Energy,Germany,No,0.05,0.75,1086052.2,1086052.2016842004,1086052.2016842004
L01636,A,732022.6,7,Energy,Brazil,No,0.002,0.75,1043148.67,1043148.6710507034,1043148.6710507034
L01637,BBB,523384.93,10,Healthcare,Germany,Yes,0.005,0.45,820905.48,820905.4787990404,820905.4787990404
L01638,A,394850.25,3,Transport,USA,Yes,0.002,0.45,191571.35,191571.34731620466,191571.34731620466
L01639,CCC,293030.58,8,Retail,UK,Yes,0.2,0.45,862109.97,862109.9721048756,862109.9721048756
L01640,B,308798.82,3,Real Estate,UK,No,0.05,0.75,802050.44,802050.4446661591,802050.4446661591
L01641,BBB,1232932.51,1,Transport,Germany,Yes,0.005,0.45,643159.15,643159.1513223622,643159.1513223622
L01642,B,442564.46,10,Transport,USA,Yes,0.05,0.45,1060514.83,1060514.8340169797,1060514.8340169797
L01643,BBB,654132.36,5,Energy,Brazil,Yes,0.005,0.45,645560.89,645560.8897343748,645560.8897343748
L01644,BB,297911.07,2,Healthcare,UK,No,0.018,0.75,521713.81,521713.8084707009,521713.8084707009
L01645,AA,299561.05,10,Manufacturing,Germany,No,0.0006,0.75,335615.3,335615.3013509071,335615.3013509071
L01646,BB,759938.21,6,Real Estate,Brazil,No,0.018,0.45,1978237.45,1186942.4682869706,1186942.4682869706
L01647,AA,225305.35,10,Manufacturing,USA,No,0.0006,0.75,252422.41,252422.41251398204,252422.41251398204
L01648,B,359472.56,9,Finance,France,Yes,0.05,0.45,818373.27,818373.2703608195,818373.2703608195
L01649,BB,450004.88,1,Finance,USA,No,0.018,0.75,692225.05,692225.0453262917,692225.0453262917
L01650,BB,467748.62,4,Real Estate,China,Yes,0.018,0.45,611028.78,611028.779621858,611028.779621858
L01651,AAA,404518.75,1,Healthcare,USA,No,0.0003,0.75,51099.07,51099.0677529049,51099.0677529049
L01652,A,539236.69,1,Retail,Brazil,Yes,0.002,0.45,161908.67,161908.6663598916,161908.6663598916
L01653,A,625575.86,8,Finance,Brazil,Yes,0.002,0.45,592716.36,592716.3607520341,592716.3607520341
L01654,BBB,638782.16,2,Energy,Italy,Yes,0.005,0.45,407518.46,407518.4574174693,407518.4574174693
L01655,AA,270248.75,1,Retail,Italy,No,0.0006,0.75,57929.49,57929.48596535331,57929.48596535331
L01656,B,383817.5,8,Transport,Brazil,No,0.05,0.75,1379756.41,1379756.4103255086,1379756.4103255086
L01657,BBB,804021.61,4,Finance,Brazil,Yes,0.005,0.45,699968.99,699968.994533219,699968.994533219
L01658,A,691987.79,3,Energy,France,Yes,0.002,0.45,335734.96,335734.96092927107,335734.96092927107
L01659,BBB,222697.64,4,Transport,France,No,0.005,0.75,323128.63,323128.6348877297,323128.6348877297
L01660,BBB,527413.39,5,Retail,USA,Yes,0.005,0.45,520502.39,520502.3908406287,520502.3908406287
L01661,BB,164536.45,1,Real Estate,China,No,0.018,0.75,253100.04,253100.0365131088,253100.0365131088
L01662,BBB,452918.49,1,Transport,UK,No,0.005,0.75,393774.83,393774.8272025663,393774.8272025663
L01663,B,1142676.08,3,Manufacturing,China,Yes,0.05,0.45,1780739.69,1780739.689497616,0.0
L01664,BBB,275420.32,6,Real Estate,France,Yes,0.005,0.45,303845.92,303845.91530428757,303845.91530428757
L01665,CCC,291512.59,1,Real Estate,USA,Yes,0.2,0.45,649974.49,649974.4943289,649974.4943289
L01666,B,648239.1,2,Retail,China,Yes,0.05,0.45,932617.74,932617.738798361,932617.738798361
L01667,A,204556.45,7,Retail,Germany,Yes,0.002,0.45,174898.53,174898.52551466282,174898.52551466282
L01668,B,322423.92,1,Energy,Italy,Yes,0.05,0.45,425275.21,425275.2106124583,425275.2106124583
L01669,AA,596133.89,7,Energy,China,Yes,0.0006,0.45,292710.09,292710.09139419365,292710.09139419365
L01670,B,322177.23,4,Manufacturing,UK,No,0.05,0.75,901072.9,901072.899197967,901072.899197967
L01671,BBB,393176.94,10,Real Estate,USA,No,0.005,0.75,1027800.27,1027800.272428687,1027800.272428687
L01672,B,641839.05,6,Healthcare,China,Yes,0.05,0.45,1230722.74,1230722.7433180686,1230722.7433180686
L01673,B,546217.78,8,Manufacturing,Brazil,Yes,0.05,0.45,1178134.11,1178134.1133045289,1178134.1133045289
L01674,B,505553.53,9,Manufacturing,Germany,Yes,0.05,0.45,1150940.41,1150940.4102737543,1150940.4102737543
L01675,BB,373412.45,6,Healthcare,Italy,Yes,0.018,0.45,583230.44,583230.4380274352,583230.4380274352
L01676,A,532336.22,9,Healthcare,Germany,No,0.002,0.75,922656.58,922656.5816701921,922656.5816701921
L01677,AA,415872.36,4,Healthcare,USA,Yes,0.0006,0.45,128843.02,128843.01882847521,128843.01882847521
L01678,BBB,556210.89,6,Retail,France,No,0.005,0.75,1022693.89,1022693.8894357444,1022693.8894357444
L01679,A,345080.84,8,Manufacturing,Italy,Yes,0.002,0.45,326954.85,326954.84709089476,326954.84709089476
L01680,BB,403816.37,9,Manufacturing,Germany,No,0.018,0.75,1309209.95,1309209.9544279207,1309209.9544279207
L01681,A,269688.02,3,Transport,France,Yes,0.002,0.45,130845.8,130845.80127893944,130845.80127893944
L01682,CCC,434736.85,2,Healthcare,UK,No,0.2,0.45,1689265.13,1013559.0785290499,1013559.0785290499
L01683,BB,294931.84,6,Healthcare,USA,No,0.018,0.75,767753.49,767753.4864885437,767753.4864885437
L01684,B,253463.92,4,Energy,USA,No,0.05,0.75,708893.89,708893.8881139477,708893.8881139477
L01685,AA,503495.76,1,Energy,Italy,No,0.0006,0.75,107927.42,107927.42080226052,107927.42080226052
L01686,B,492066.86,8,Real Estate,Germany,Yes,0.05,0.45,1061336.29,1061336.2929940575,1061336.2929940575
L01687,B,654375.66,9,Energy,UK,No,0.05,0.45,2482913.43,1489748.0600987172,1489748.0600987172
L01688,BBB,356623.98,9,Finance,Brazil,Yes,0.005,0.45,517868.99,517868.99182656436,517868.99182656436
L01689,BB,542545.06,2,Real Estate,Italy,Yes,0.018,0.45,570076.0,570075.9952013162,570075.9952013162
L01690,BB,582683.12,9,Healthcare,Brazil,Yes,0.018,0.45,1133467.48,1133467.4832242965,1133467.4832242965
L01691,A,552598.46,7,Transport,Italy,No,0.002,0.75,787465.24,787465.2356001922,787465.2356001922
L01692,BBB,292778.95,5,Energy,Germany,No,0.005,0.75,481570.83,481570.83340517414,481570.83340517414
L01693,BBB,476718.64,7,Transport,UK,No,0.005,0.75,968946.27,968946.2721747106,968946.2721747106
L01694,AA,530762.62,9,Energy,Germany,No,0.0006,0.75,541213.44,541213.435474844,541213.435474844
L01695,BBB,444004.17,8,Energy,USA,Yes,0.005,0.45,593114.67,593114.670211662,593114.670211662
L01696,AA,155867.44,6,Transport,Brazil,No,0.0006,0.75,111864.49,111864.49202013468,111864.49202013468
L01697,AAA,479378.05,4,Manufacturing,France,No,0.0003,0.75,170242.29,170242.29493045292,170242.29493045292
L01698,AA,1337436.82,1,Manufacturing,China,Yes,0.0006,0.45,172012.7,172012.69754713785,172012.69754713785
L01699,CCC,369527.47,6,Manufacturing,USA,Yes,0.2,0.45,1011954.28,1011954.2831854576,1011954.2831854576
L01700,BBB,307417.32,3,Finance,USA,No,0.005,0.75,386461.06,386461.06418500503,386461.06418500503
L01701,CCC,533211.95,6,Manufacturing,Brazil,No,0.2,0.45,2433676.16,1460205.6963401667,1460205.6963401667
L01702,BBB,517202.16,6,Energy,Italy,No,0.005,0.75,950969.31,950969.314237929,950969.314237929
L01703,A,803206.87,4,Healthcare,USA,No,0.002,0.75,773266.52,773266.5186272006,773266.5186272006
L01704,BBB,235877.04,2,Retail,China,No,0.005,0.75,250800.8,250800.8037278277,250800.8037278277
L01705,BBB,637742.66,9,Transport,UK,No,0.005,0.45,1543489.16,926093.4959533329,926093.4959533329
L01706,AA,594342.5,2,Healthcare,USA,No,0.0006,0.75,187231.51,187231.5091401032,187231.5091401032
L01707,BB,412061.02,3,Retail,UK,No,0.018,0.75,809378.08,809378.076101916,809378.076101916
L01708,A,524050.67,10,Healthcare,Germany,Yes,0.002,0.45,593431.1,593431.1016350271,593431.1016350271
L01709,BB,740239.26,1,Finance,Italy,No,0.018,0.75,1138681.33,1138681.3300909107,1138681.3300909107
L01710,BB,684304.1,7,Retail,UK,Yes,0.018,0.45,1156255.45,1156255.4487601444,1156255.4487601444
L01711,A,249818.6,1,Real Estate,USA,No,0.002,0.75,125015.59,125015.59181706527,125015.59181706527
L01712,AA,666689.1,9,Manufacturing,Italy,Yes,0.0006,0.45,407889.8,407889.80000660016,407889.80000660016
L01713,BB,428332.78,1,Finance,China,Yes,0.018,0.45,395332.62,395332.61690438096,395332.61690438096
L01714,BBB,458830.92,5,Healthcare,Italy,Yes,0.005,0.45,452818.6,452818.59615207196,452818.59615207196
L01715,AA,458905.0,7,Energy,UK,No,0.0006,0.75,375547.97,375547.9732113324,375547.9732113324
L01716,CCC,410396.28,3,Manufacturing,UK,Yes,0.2,0.45,998576.51,998576.5059706254,998576.5059706254
L01717,AA,802794.26,9,Manufacturing,France,Yes,0.0006,0.45,491160.86,491160.85767390917,491160.85767390917
L01718,BB,424276.66,8,Retail,France,Yes,0.018,0.45,771109.28,771109.2786192036,771109.2786192036
L01719,CCC,252767.9,3,Real Estate,Italy,Yes,0.2,0.45,615035.03,615035.0251798881,615035.0251798881
L01720,A,363391.15,5,Manufacturing,Brazil,Yes,0.002,0.45,243506.26,243506.2629772985,243506.2629772985
L01721,AA,483761.53,7,Healthcare,Brazil,Yes,0.0006,0.45,237533.69,237533.68837878847,237533.68837878847
L01722,AA,817991.64,4,Healthcare,France,Yes,0.0006,0.45,253425.14,253425.14293100729,253425.14293100729
L01723,A,598120.4,5,Transport,USA,Yes,0.002,0.45,400796.95,400796.94680095254,400796.94680095254
L01724,AA,289159.11,3,Transport,Germany,Yes,0.0006,0.45,72120.27,72120.2732676857,72120.2732676857
L01725,BB,1532782.02,9,Manufacturing,Italy,Yes,0.018,0.45,2981652.49,2981652.4949973724,0.0
L01726,AA,505037.34,10,Retail,Germany,No,0.0006,0.75,565822.09,565822.0888782454,565822.0888782454
L01727,BBB,837097.11,9,Retail,France,Yes,0.005,0.45,1215584.65,1215584.6514208906,1215584.6514208906
L01728,CCC,410094.45,7,Energy,UK,Yes,0.2,0.45,1164782.4,1164782.3968834607,1164782.3968834607
L01729,B,577624.7,10,Finance,China,Yes,0.05,0.45,1384158.96,1384158.9603571142,1384158.9603571142
L01730,BB,673157.26,2,Finance,Italy,Yes,0.018,0.45,707315.99,707315.987581734,707315.987581734
L01731,A,813496.87,7,Finance,France,Yes,0.002,0.45,695550.8,695550.8030853749,695550.8030853749
L01732,BB,750642.03,7,Real Estate,USA,Yes,0.018,0.45,1268345.37,1268345.370509801,1268345.370509801
L01733,BBB,684263.6,5,Retail,China,No,0.005,0.75,1125495.5,1125495.5047855207,1125495.5047855207
L01734,BBB,377927.11,9,Energy,Italy,No,0.005,0.75,914673.64,914673.6357980709,914673.6357980709
L01735,AA,332410.85,3,Transport,Italy,Yes,0.0006,0.45,82907.85,82907.85422303894,82907.85422303894
L01736,B,522460.03,4,Healthcare,Brazil,No,0.05,0.75,1461228.57,1461228.572693225,1461228.572693225
L01737,BBB,705430.85,1,Finance,UK,Yes,0.005,0.45,367987.95,367987.94996703643,367987.94996703643
L01738,A,395790.24,6,Transport,Italy,No,0.002,0.75,503018.92,503018.91559940384,503018.91559940384
L01739,BBB,753576.62,4,Transport,UK,Yes,0.005,0.45,656052.35,656052.3528778558,656052.3528778558
L01740,BBB,914660.62,1,Manufacturing,France,No,0.005,0.75,795221.07,795221.0729782574,795221.0729782574
L01741,B,279802.57,2,Real Estate,USA,Yes,0.05,0.45,402550.29,402550.2937779751,402550.2937779751
L01742,BB,291134.21,3,Energy,China,No,0.018,0.75,571851.34,571851.3407971743,571851.3407971743
L01743,BB,412426.16,9,Real Estate,China,Yes,0.018,0.45,802274.21,802274.2131109976,802274.2131109976
L01744,AAA,515971.25,8,Manufacturing,USA,Yes,0.0003,0.45,204390.52,204390.5201582249,204390.5201582249
L01745,BBB,340345.48,7,Energy,Italy,No,0.005,0.75,691763.35,691763.3514341132,691763.3514341132
L01746,BBB,869871.99,4,Energy,Italy,Yes,0.005,0.45,757297.33,757297.3345988927,757297.3345988927
L01747,AAA,546906.66,1,Retail,France,No,0.0003,0.75,69085.6,69085.59979940343,69085.59979940343
L01748,A,451225.97,8,Real Estate,Brazil,No,0.002,0.75,712540.85,712540.8547979204,712540.8547979204
L01749,BB,215786.6,4,Real Estate,Brazil,Yes,0.018,0.45,281886.08,281886.07559494255,281886.07559494255
L01750,AA,229140.83,3,Retail,Brazil,Yes,0.0006,0.45,57150.89,57150.88580949192,57150.88580949192
