Loan ID,Rating,PD,EAD,LGD,Maturity,Sector,Country,Secured,RWA,RWA_after_CDS,RWA_final
L01552,BB,0.018,184643.41,0.45,7,Energy,USA,Yes,311988.41,311988.41,311988.41
L01553,B,0.05,549841.33,0.45,10,Real Estate,Italy,Yes,1317581.82,1317581.82,1317581.82
L01554,B,0.05,561134.18,0.45,8,Healthcare,France,Yes,1210307.21,1210307.21,1210307.21
L01555,A,0.002,297218.09,0.45,6,Transport,Germany,Yes,226644.78,226644.78,226644.78
L01556,A,0.002,546996.11,0.45,9,Transport,USA,Yes,568839.25,568839.25,568839.25
L01557,BB,0.018,838826.64,0.45,3,Energy,Brazil,Yes,988583.52,988583.52,988583.52
L01558,BBB,0.005,146033.39,0.45,10,Real Estate,France,Yes,229046.74,229046.74,229046.74
L01559,B,0.05,568850.2,0.45,10,Finance,France,Yes,1363132.67,1363132.67,1363132.67
L01560,B,0.05,127180.75,0.45,9,Healthcare,Brazil,Yes,289539.0,289539.0,289539.0
L01561,BBB,0.005,272983.76,0.45,4,Transport,UK,Yes,237655.51,237655.51,237655.51
L01562,A,0.002,999073.05,0.45,7,Transport,UK,Yes,854220.94,854220.94,854220.94
L01563,BB,0.018,330746.99,0.75,9,Finance,Italy,No,1072312.28,1072312.28,1072312.28
L01564,A,0.002,245993.41,0.45,2,Healthcare,Italy,Yes,96605.3,96605.3,96605.3
L01565,B,0.05,400725.18,0.45,2,Retail,France,Yes,576520.93,576520.93,576520.93
L01566,BBB,0.005,1244137.61,0.45,9,Retail,China,No,3011109.39,1806665.64,0.0
L01567,BB,0.018,177044.94,0.75,3,Manufacturing,France,No,347755.03,347755.03,347755.03
L01568,AA,0.0006,261540.66,0.45,9,Energy,Italy,Yes,160014.27,160014.27,160014.27
L01569,BB,0.018,935387.2,0.45,5,Real Estate,Brazil,Yes,1341444.45,1341444.45,1341444.45
L01570,BBB,0.005,1120013.36,0.45,6,Transport,Italy,Yes,1235607.76,1235607.76,1235607.76
L01571,BBB,0.005,420115.26,0.45,2,Healthcare,France,Yes,268017.38,268017.38,268017.38
L01572,A,0.002,238106.58,0.75,8,Transport,USA,No,375999.34,375999.34,375999.34
L01573,BB,0.018,1261638.4,0.45,9,Manufacturing,France,No,4090348.18,2454208.91,0.0
L01574,B,0.05,981876.87,0.45,2,Healthcare,USA,No,2354367.36,1412620.41,1412620.41
L01575,A,0.002,621240.46,0.45,6,Healthcare,USA,Yes,473729.27,473729.27,473729.27
L01576,AA,0.0006,294725.24,0.75,6,Transport,France,No,211521.34,211521.34,211521.34
L01577,AAA,0.0003,431699.63,0.45,8,Energy,China,Yes,171008.19,171008.19,171008.19
L01578,BB,0.018,408325.51,0.45,10,Manufacturing,China,Yes,846476.23,846476.23,846476.23
L01579,BB,0.018,522001.45,0.45,5,Energy,Germany,Yes,748605.44,748605.44,748605.44
L01580,BBB,0.005,913922.19,0.45,9,Manufacturing,Italy,Yes,1327145.65,1327145.65,1327145.65
L01581,A,0.002,686738.27,0.45,1,Transport,China,Yes,206196.8,206196.8,206196.8
L01582,BBB,0.005,258154.1,0.75,9,Manufacturing,UK,No,624794.42,624794.42,624794.42
L01583,BBB,0.005,880502.66,0.45,10,Retail,France,Yes,1381028.41,1381028.41,1381028.41
L01584,BBB,0.005,517397.17,0.45,7,Healthcare,USA,Yes,630976.03,630976.03,630976.03
L01585,CCC,0.2,623767.45,0.45,4,Real Estate,France,Yes,1581231.84,1581231.84,0.0
L01586,AA,0.0006,921050.76,0.45,3,Transport,Italy,Yes,229722.77,229722.77,229722.77
L01587,BB,0.018,253776.66,0.75,10,Finance,Brazil,No,876816.43,876816.43,876816.43
L01588,BBB,0.005,434559.09,0.75,6,Real Estate,China,No,799015.15,799015.15,799015.15
L01589,BBB,0.005,339175.42,0.75,1,Transport,China,No,294884.72,294884.72,294884.72
L01590,BB,0.018,202009.56,0.45,3,Real Estate,China,Yes,238074.61,238074.61,238074.61
L01591,BB,0.018,526157.03,0.75,2,Retail,USA,No,921427.28,921427.28,921427.28
L01592,CCC,0.2,1553122.96,0.45,9,Real Estate,UK,No,7879037.35,4727422.41,0.0
L01593,AA,0.0006,176303.31,0.45,3,Manufacturing,UK,Yes,43972.48,43972.48,43972.48
L01594,AA,0.0006,435330.02,0.45,2,Real Estate,China,Yes,82283.36,82283.36,82283.36
L01595,BB,0.018,609425.18,0.75,4,Transport,UK,No,1326839.2,1326839.2,1326839.2
L01596,BBB,0.005,470494.29,0.45,2,Finance,Brazil,Yes,300157.27,300157.27,300157.27
L01597,A,0.002,418083.3,0.45,1,Finance,China,Yes,125531.72,125531.72,125531.72
L01598,AA,0.0006,231050.55,0.45,6,Energy,Germany,Yes,99493.59,99493.59,99493.59
L01599,AA,0.0006,497023.89,0.45,10,Healthcare,USA,Yes,334106.5,334106.5,334106.5
L01600,B,0.05,303039.37,0.45,8,Real Estate,Brazil,Yes,653623.94,653623.94,653623.94
L01601,A,0.002,148010.6,0.45,10,Finance,USA,Yes,167606.11,167606.11,167606.11
L01602,A,0.002,803953.02,0.45,10,Real Estate,China,No,1517317.42,910390.45,910390.45
L01603,A,0.002,714396.14,0.45,2,Healthcare,Brazil,Yes,280554.07,280554.07,280554.07
L01604,BBB,0.005,453990.02,0.75,9,Finance,China,No,1098764.0,1098764.0,1098764.0
L01605,AA,0.0006,496102.26,0.45,3,Healthcare,Brazil,Yes,123734.75,123734.75,123734.75
L01606,BBB,0.005,757030.64,0.45,8,Real Estate,China,No,1685442.05,1011265.23,1011265.23
L01607,AA,0.0006,494929.11,0.75,8,Transport,Germany,No,454851.45,454851.45,454851.45
L01608,B,0.05,695237.49,0.45,3,Real Estate,USA,No,1805756.7,1083454.02,1083454.02
L01609,A,0.002,381268.41,0.75,3,Healthcare,Brazil,No,308302.97,308302.97,308302.97
L01610,BBB,0.005,852554.03,0.45,6,Transport,Germany,No,1567574.12,940544.47,940544.47
L01611,B,0.05,519380.93,0.75,1,Transport,France,No,1141767.2,1141767.2,1141767.2
L01612,BB,0.018,487490.45,0.45,4,Energy,China,Yes,636817.9,636817.9,636817.9
L01613,BBB,0.005,234443.4,0.45,1,Finance,Italy,Yes,122297.38,122297.38,122297.38
L01614,A,0.002,510669.52,0.75,3,Manufacturing,Brazil,No,412939.88,412939.88,412939.88
L01615,A,0.002,291857.96,0.45,9,Transport,UK,Yes,303512.69,303512.69,303512.69
L01616,BB,0.018,321534.02,0.75,5,Healthcare,Germany,No,768523.14,768523.14,768523.14
L01617,CCC,0.2,294287.42,0.75,5,Finance,Germany,No,1293265.45,1293265.45,1293265.45
L01618,BB,0.018,259596.18,0.45,4,Retail,Brazil,Yes,339115.35,339115.35,339115.35
L01619,BBB,0.005,1280019.28,0.45,3,Real Estate,Germany,No,1609140.35,965484.21,965484.21
L01620,BB,0.018,860844.82,0.45,5,Healthcare,France,Yes,1234542.77,1234542.77,1234542.77
L01621,BBB,0.005,1155661.83,0.45,4,Retail,Germany,Yes,1006101.63,1006101.63,1006101.63
L01622,AA,0.0006,240037.99,0.45,8,Healthcare,Italy,Yes,132360.32,132360.32,132360.32
L01623,BBB,0.005,458459.33,0.45,4,Real Estate,Italy,Yes,399127.73,399127.73,399127.73
L01624,CCC,0.2,231711.0,0.45,8,Energy,China,Yes,681704.84,681704.84,681704.84
L01625,A,0.002,312435.26,0.45,6,Healthcare,China,Yes,238248.69,238248.69,238248.69
L01626,BB,0.018,279550.02,0.45,5,Transport,UK,Yes,400904.38,400904.38,400904.38
L01627,A,0.002,822243.62,0.75,4,Manufacturing,France,No,791593.65,791593.65,791593.65
L01628,BBB,0.005,362900.93,0.75,4,Transport,Italy,No,526560.06,526560.06,526560.06
L01629,AA,0.0006,754786.09,0.45,4,Real Estate,Brazil,Yes,233843.19,233843.19,233843.19
L01630,BBB,0.005,598427.37,0.45,9,Healthcare,USA,Yes,869002.08,869002.08,869002.08
L01631,BB,0.018,1399771.23,0.45,4,Manufacturing,USA,No,3047578.94,1828547.36,0.0
L01632,A,0.002,211140.25,0.75,9,Transport,USA,No,365952.82,365952.82,365952.82
L01633,BB,0.018,830361.66,0.45,10,Manufacturing,China,Yes,1721375.2,1721375.2,0.0
L01634,BB,0.018,784828.45,0.45,6,Real Estate,Brazil,Yes,1225818.37,1225818.37,1225818.37
L01635,B,0.05,271932.89,0.75,10,Energy,Germany,No,1086052.2,1086052.2,1086052.2
L01636,A,0.002,732022.6,0.75,7,Energy,Brazil,No,1043148.67,1043148.67,1043148.67
L01637,BBB,0.005,523384.93,0.45,10,Healthcare,Germany,Yes,820905.48,820905.48,820905.48
L01638,A,0.002,394850.25,0.45,3,Transport,USA,Yes,191571.35,191571.35,191571.35
L01639,CCC,0.2,293030.58,0.45,8,Retail,UK,Yes,862109.97,862109.97,862109.97
L01640,B,0.05,308798.82,0.75,3,Real Estate,UK,No,802050.44,802050.44,802050.44
L01641,BBB,0.005,1232932.51,0.45,1,Transport,Germany,Yes,643159.15,643159.15,643159.15
L01642,B,0.05,442564.46,0.45,10,Transport,USA,Yes,1060514.83,1060514.83,1060514.83
L01643,BBB,0.005,654132.36,0.45,5,Energy,Brazil,Yes,645560.89,645560.89,645560.89
L01644,BB,0.018,297911.07,0.75,2,Healthcare,UK,No,521713.81,521713.81,521713.81
L01645,AA,0.0006,299561.05,0.75,10,Manufacturing,Germany,No,335615.3,335615.3,335615.3
L01646,BB,0.018,759938.21,0.45,6,Real Estate,Brazil,No,1978237.45,1186942.47,1186942.47
L01647,AA,0.0006,225305.35,0.75,10,Manufacturing,USA,No,252422.41,252422.41,252422.41
L01648,B,0.05,359472.56,0.45,9,Finance,France,Yes,818373.27,818373.27,818373.27
L01649,BB,0.018,450004.88,0.75,1,Finance,USA,No,692225.05,692225.05,692225.05
L01650,BB,0.018,467748.62,0.45,4,Real Estate,China,Yes,611028.78,611028.78,611028.78
L01651,AAA,0.0003,404518.75,0.75,1,Healthcare,USA,No,51099.07,51099.07,51099.07
L01652,A,0.002,539236.69,0.45,1,Retail,Brazil,Yes,161908.67,161908.67,161908.67
L01653,A,0.002,625575.86,0.45,8,Finance,Brazil,Yes,592716.36,592716.36,592716.36
L01654,BBB,0.005,638782.16,0.45,2,Energy,Italy,Yes,407518.46,407518.46,407518.46
L01655,AA,0.0006,270248.75,0.75,1,Retail,Italy,No,57929.49,57929.49,57929.49
L01656,B,0.05,383817.5,0.75,8,Transport,Brazil,No,1379756.41,1379756.41,1379756.41
L01657,BBB,0.005,804021.61,0.45,4,Finance,Brazil,Yes,699968.99,699968.99,699968.99
L01658,A,0.002,691987.79,0.45,3,Energy,France,Yes,335734.96,335734.96,335734.96
L01659,BBB,0.005,222697.64,0.75,4,Transport,France,No,323128.63,323128.63,323128.63
L01660,BBB,0.005,527413.39,0.45,5,Retail,USA,Yes,520502.39,520502.39,520502.39
L01661,BB,0.018,164536.45,0.75,1,Real Estate,China,No,253100.04,253100.04,253100.04
L01662,BBB,0.005,452918.49,0.75,1,Transport,UK,No,393774.83,393774.83,393774.83
L01663,B,0.05,1142676.08,0.45,3,Manufacturing,China,Yes,1780739.69,1780739.69,0.0
L01664,BBB,0.005,275420.32,0.45,6,Real Estate,France,Yes,303845.92,303845.92,303845.92
L01665,CCC,0.2,291512.59,0.45,1,Real Estate,USA,Yes,649974.49,649974.49,649974.49
L01666,B,0.05,648239.1,0.45,2,Retail,China,Yes,932617.74,932617.74,932617.74
L01667,A,0.002,204556.45,0.45,7,Retail,Germany,Yes,174898.53,174898.53,174898.53
L01668,B,0.05,322423.92,0.45,1,Energy,Italy,Yes,425275.21,425275.21,425275.21
L01669,AA,0.0006,596133.89,0.45,7,Energy,China,Yes,292710.09,292710.09,292710.09
L01670,B,0.05,322177.23,0.75,4,Manufacturing,UK,No,901072.9,901072.9,901072.9
L01671,BBB,0.005,393176.94,0.75,10,Real Estate,USA,No,1027800.27,1027800.27,1027800.27
L01672,B,0.05,641839.05,0.45,6,Healthcare,China,Yes,1230722.74,1230722.74,1230722.74
L01673,B,0.05,546217.78,0.45,8,Manufacturing,Brazil,Yes,1178134.11,1178134.11,1178134.11
L01674,B,0.05,505553.53,0.45,9,Manufacturing,Germany,Yes,1150940.41,1150940.41,1150940.41
L01675,BB,0.018,373412.45,0.45,6,Healthcare,Italy,Yes,583230.44,583230.44,583230.44
L01676,A,0.002,532336.22,0.75,9,Healthcare,Germany,No,922656.58,922656.58,922656.58
L01677,AA,0.0006,415872.36,0.45,4,Healthcare,USA,Yes,128843.02,128843.02,128843.02
L01678,BBB,0.005,556210.89,0.75,6,Retail,France,No,1022693.89,1022693.89,1022693.89
L01679,A,0.002,345080.84,0.45,8,Manufacturing,Italy,Yes,326954.85,326954.85,326954.85
L01680,BB,0.018,403816.37,0.75,9,Manufacturing,Germany,No,1309209.95,1309209.95,1309209.95
L01681,A,0.002,269688.02,0.45,3,Transport,France,Yes,130845.8,130845.8,130845.8
L01682,CCC,0.2,434736.85,0.45,2,Healthcare,UK,No,1689265.13,1013559.08,1013559.08
L01683,BB,0.018,294931.84,0.75,6,Healthcare,USA,No,767753.49,767753.49,767753.49
L01684,B,0.05,253463.92,0.75,4,Energy,USA,No,708893.89,708893.89,708893.89
L01685,AA,0.0006,503495.76,0.75,1,Energy,Italy,No,107927.42,107927.42,107927.42
L01686,B,0.05,492066.86,0.45,8,Real Estate,Germany,Yes,1061336.29,1061336.29,1061336.29
L01687,B,0.05,654375.66,0.45,9,Energy,UK,No,2482913.43,1489748.06,1489748.06
L01688,BBB,0.005,356623.98,0.45,9,Finance,Brazil,Yes,517868.99,517868.99,517868.99
L01689,BB,0.018,542545.06,0.45,2,Real Estate,Italy,Yes,570076.0,570076.0,570076.0
L01690,BB,0.018,582683.12,0.45,9,Healthcare,Brazil,Yes,1133467.48,1133467.48,1133467.48
L01691,A,0.002,552598.46,0.75,7,Transport,Italy,No,787465.24,787465.24,787465.24
L01692,BBB,0.005,292778.95,0.75,5,Energy,Germany,No,481570.83,481570.83,481570.83
L01693,BBB,0.005,476718.64,0.75,7,Transport,UK,No,968946.27,968946.27,968946.27
L01694,AA,0.0006,530762.62,0.75,9,Energy,Germany,No,541213.44,541213.44,541213.44
L01695,BBB,0.005,444004.17,0.45,8,Energy,USA,Yes,593114.67,593114.67,593114.67
L01696,AA,0.0006,155867.44,0.75,6,Transport,Brazil,No,111864.49,111864.49,111864.49
L01697,AAA,0.0003,479378.05,0.75,4,Manufacturing,France,No,170242.29,170242.29,170242.29
L01698,AA,0.0006,1337436.82,0.45,1,Manufacturing,China,Yes,172012.7,172012.7,172012.7
L01699,CCC,0.2,369527.47,0.45,6,Manufacturing,USA,Yes,1011954.28,1011954.28,1011954.28
L01700,BBB,0.005,307417.32,0.75,3,Finance,USA,No,386461.06,386461.06,386461.06
L01701,CCC,0.2,533211.95,0.45,6,Manufacturing,Brazil,No,2433676.16,1460205.7,1460205.7
L01702,BBB,0.005,517202.16,0.75,6,Energy,Italy,No,950969.31,950969.31,950969.31
L01703,A,0.002,803206.87,0.75,4,Healthcare,USA,No,773266.52,773266.52,773266.52
L01704,BBB,0.005,235877.04,0.75,2,Retail,China,No,250800.8,250800.8,250800.8
L01705,BBB,0.005,637742.66,0.45,9,Transport,UK,No,1543489.16,926093.5,926093.5
L01706,AA,0.0006,594342.5,0.75,2,Healthcare,USA,No,187231.51,187231.51,187231.51
L01707,BB,0.018,412061.02,0.75,3,Retail,UK,No,809378.08,809378.08,809378.08
L01708,A,0.002,524050.67,0.45,10,Healthcare,Germany,Yes,593431.1,593431.1,593431.1
L01709,BB,0.018,740239.26,0.75,1,Finance,Italy,No,1138681.33,1138681.33,1138681.33
L01710,BB,0.018,684304.1,0.45,7,Retail,UK,Yes,1156255.45,1156255.45,1156255.45
L01711,A,0.002,249818.6,0.75,1,Real Estate,USA,No,125015.59,125015.59,125015.59
L01712,AA,0.0006,666689.1,0.45,9,Manufacturing,Italy,Yes,407889.8,407889.8,407889.8
L01713,BB,0.018,428332.78,0.45,1,Finance,China,Yes,395332.62,395332.62,395332.62
L01714,BBB,0.005,458830.92,0.45,5,Healthcare,Italy,Yes,452818.6,452818.6,452818.6
L01715,AA,0.0006,458905.0,0.75,7,Energy,UK,No,375547.97,375547.97,375547.97
L01716,CCC,0.2,410396.28,0.45,3,Manufacturing,UK,Yes,998576.51,998576.51,998576.51
L01717,AA,0.0006,802794.26,0.45,9,Manufacturing,France,Yes,491160.86,491160.86,491160.86
L01718,BB,0.018,424276.66,0.45,8,Retail,France,Yes,771109.28,771109.28,771109.28
L01719,CCC,0.2,252767.9,0.45,3,Real Estate,Italy,Yes,615035.03,615035.03,615035.03
L01720,A,0.002,363391.15,0.45,5,Manufacturing,Brazil,Yes,243506.26,243506.26,243506.26
L01721,AA,0.0006,483761.53,0.45,7,Healthcare,Brazil,Yes,237533.69,237533.69,237533.69
L01722,AA,0.0006,817991.64,0.45,4,Healthcare,France,Yes,253425.14,253425.14,253425.14
L01723,A,0.002,598120.4,0.45,5,Transport,USA,Yes,400796.95,400796.95,400796.95
L01724,AA,0.0006,289159.11,0.45,3,Transport,Germany,Yes,72120.27,72120.27,72120.27
L01725,BB,0.018,1532782.02,0.45,9,Manufacturing,Italy,Yes,2981652.49,2981652.49,0.0
L01726,AA,0.0006,505037.34,0.75,10,Retail,Germany,No,565822.09,565822.09,565822.09
L01727,BBB,0.005,837097.11,0.45,9,Retail,France,Yes,1215584.65,1215584.65,1215584.65
L01728,CCC,0.2,410094.45,0.45,7,Energy,UK,Yes,1164782.4,1164782.4,1164782.4
L01729,B,0.05,577624.7,0.45,10,Finance,China,Yes,1384158.96,1384158.96,1384158.96
L01730,BB,0.018,673157.26,0.45,2,Finance,Italy,Yes,707315.99,707315.99,707315.99
L01731,A,0.002,813496.87,0.45,7,Finance,France,Yes,695550.8,695550.8,695550.8
L01732,BB,0.018,750642.03,0.45,7,Real Estate,USA,Yes,1268345.37,1268345.37,1268345.37
L01733,BBB,0.005,684263.6,0.75,5,Retail,China,No,1125495.5,1125495.5,1125495.5
L01734,BBB,0.005,377927.11,0.75,9,Energy,Italy,No,914673.64,914673.64,914673.64
L01735,AA,0.0006,332410.85,0.45,3,Transport,Italy,Yes,82907.85,82907.85,82907.85
L01736,B,0.05,522460.03,0.75,4,Healthcare,Brazil,No,1461228.57,1461228.57,1461228.57
L01737,BBB,0.005,705430.85,0.45,1,Finance,UK,Yes,367987.95,367987.95,367987.95
L01738,A,0.002,395790.24,0.75,6,Transport,Italy,No,503018.92,503018.92,503018.92
L01739,BBB,0.005,753576.62,0.45,4,Transport,UK,Yes,656052.35,656052.35,656052.35
L01740,BBB,0.005,914660.62,0.75,1,Manufacturing,France,No,795221.07,795221.07,795221.07
L01741,B,0.05,279802.57,0.45,2,Real Estate,USA,Yes,402550.29,402550.29,402550.29
L01742,BB,0.018,291134.21,0.75,3,Energy,China,No,571851.34,571851.34,571851.34
L01743,BB,0.018,412426.16,0.45,9,Real Estate,China,Yes,802274.21,802274.21,802274.21
L01744,AAA,0.0003,515971.25,0.45,8,Manufacturing,USA,Yes,204390.52,204390.52,204390.52
L01745,BBB,0.005,340345.48,0.75,7,Energy,Italy,No,691763.35,691763.35,691763.35
L01746,BBB,0.005,869871.99,0.45,4,Energy,Italy,Yes,757297.33,757297.33,757297.33
L01747,AAA,0.0003,546906.66,0.75,1,Retail,France,No,69085.6,69085.6,69085.6
L01748,A,0.002,451225.97,0.75,8,Real Estate,Brazil,No,712540.85,712540.85,712540.85
L01749,BB,0.018,215786.6,0.45,4,Real Estate,Brazil,Yes,281886.08,281886.08,281886.08
L01750,AA,0.0006,229140.83,0.45,3,Retail,Brazil,Yes,57150.89,57150.89,57150.89
L01751,BBB,0.005,509153.4,0.45,9,Transport,UK,Yes,739363.51,739363.51,739363.51
L01752,A,0.002,152314.42,0.75,10,Manufacturing,Brazil,No,287466.2,287466.2,287466.2
L01753,AAA,0.0003,734039.93,0.45,4,Real Estate,USA,Yes,156408.47,156408.47,156408.47
L01754,A,0.002,408776.19,0.45,4,Retail,China,Yes,236123.19,236123.19,236123.19
L01755,CCC,0.2,2239014.75,0.45,9,Healthcare,China,No,11358586.09,6815151.65,0.0
L01756,B,0.05,1402768.2,0.45,2,Energy,UK,Yes,2018154.27,2018154.27,0.0
L01757,CCC,0.2,404042.55,0.45,5,Finance,France,No,1775591.6,1065354.96,1065354.96
L01758,BBB,0.005,419505.33,0.75,4,Healthcare,USA,No,608691.61,608691.61,608691.61
L01759,AA,0.0006,727806.69,0.45,9,Retail,China,Yes,445282.4,445282.4,445282.4
L01760,BBB,0.005,1036734.37,0.45,5,Finance,USA,Yes,1023149.45,1023149.45,1023149.45
L01761,BBB,0.005,195044.98,0.75,9,Transport,China,No,472055.32,472055.32,472055.32
L01762,B,0.05,181101.38,0.45,9,Manufacturing,Germany,Yes,412294.41,412294.41,412294.41
L01763,AA,0.0006,324156.79,0.45,2,Finance,France,Yes,61270.09,61270.09,61270.09
L01764,BBB,0.005,592063.27,0.45,9,Transport,France,Yes,859760.49,859760.49,859760.49
L01765,A,0.002,567182.72,0.75,3,Finance,Germany,No,458637.83,458637.83,458637.83
L01766,A,0.002,755311.65,0.75,4,Energy,UK,No,727156.64,727156.64,727156.64
L01767,BB,0.018,242838.34,0.45,1,Energy,China,Yes,224129.28,224129.28,224129.28
L01768,BBB,0.005,138958.15,0.45,1,Energy,China,Yes,72487.51,72487.51,72487.51
L01769,BBB,0.005,679428.37,0.75,1,Energy,China,No,590706.26,590706.26,590706.26
L01770,BBB,0.005,292406.98,0.75,9,Retail,Brazil,No,707694.55,707694.55,707694.55
L01771,BBB,0.005,161257.23,0.45,8,Energy,Brazil,Yes,215412.46,215412.46,215412.46
L01772,BB,0.018,475694.86,0.45,5,Healthcare,Brazil,Yes,682196.88,682196.88,682196.88
L01773,B,0.05,657755.03,0.45,5,Energy,Brazil,No,1970847.04,1182508.22,1182508.22
L01774,CCC,0.2,416220.91,0.45,9,Healthcare,Brazil,No,2111500.62,1266900.37,1266900.37
L01775,BB,0.018,351890.67,0.75,3,Retail,Germany,No,691190.33,691190.33,691190.33
L01776,A,0.002,408529.29,0.75,3,Energy,France,No,330346.79,330346.79,330346.79
L01777,BB,0.018,367584.54,0.75,7,Transport,UK,No,1035167.52,1035167.52,1035167.52
L01778,BBB,0.005,225477.68,0.45,9,Transport,USA,Yes,327425.82,327425.82,327425.82
L01779,A,0.002,309483.38,0.75,6,Real Estate,Brazil,No,393329.54,393329.54,393329.54
L01780,B,0.05,574146.55,0.75,2,Transport,Germany,No,1376702.05,1376702.05,1376702.05
L01781,AAA,0.0003,519612.84,0.75,1,Manufacturing,China,No,65637.83,65637.83,65637.83
L01782,B,0.05,481195.98,0.45,2,Manufacturing,UK,Yes,692293.8,692293.8,692293.8
L01783,BBB,0.005,268989.0,0.45,1,Manufacturing,UK,Yes,140318.09,140318.09,140318.09
L01784,BB,0.018,404031.62,0.75,10,Retail,UK,No,1395958.02,1395958.02,1395958.02
L01785,BB,0.018,148965.12,0.45,10,Transport,Germany,Yes,308811.06,308811.06,308811.06
L01786,B,0.05,483708.79,0.45,9,Healthcare,USA,Yes,1101208.79,1101208.79,1101208.79
L01787,BB,0.018,903859.18,0.45,10,Manufacturing,Brazil,No,3122897.84,1873738.7,0.0
L01788,BB,0.018,211701.79,0.45,8,Real Estate,UK,Yes,384761.24,384761.24,384761.24
L01789,AA,0.0006,330062.12,0.75,7,Retail,Germany,No,270108.54,270108.54,270108.54
L01790,BBB,0.005,521546.33,0.75,3,Real Estate,China,No,655647.35,655647.35,655647.35
L01791,A,0.002,827712.64,0.45,8,Transport,France,Yes,784235.54,784235.54,784235.54
L01792,BB,0.018,353588.01,0.75,2,Energy,China,No,619217.5,619217.5,619217.5
L01793,BBB,0.005,312973.82,0.75,2,Real Estate,Germany,No,332775.44,332775.44,332775.44
L01794,BB,0.018,165303.5,0.45,10,Energy,Germany,Yes,342681.22,342681.22,342681.22
L01795,AAA,0.0003,465896.63,0.45,3,Retail,Germany,Yes,77952.32,77952.32,77952.32
L01796,AA,0.0006,1228172.71,0.75,7,Real Estate,UK,No,1005083.34,1005083.34,1005083.34
L01797,BB,0.018,508224.84,0.45,1,Real Estate,Germany,Yes,469069.53,469069.53,469069.53
L01798,AA,0.0006,437512.48,0.45,8,Finance,France,Yes,241250.53,241250.53,241250.53
L01799,AA,0.0006,519717.75,0.45,7,Retail,UK,Yes,255188.7,255188.7,255188.7
L01800,AAA,0.0003,439966.56,0.45,4,Retail,China,Yes,93747.62,93747.62,93747.62
L01801,CCC,0.2,294635.07,0.45,5,Manufacturing,France,Yes,776875.93,776875.93,776875.93
L01802,BB,0.018,667730.52,0.45,10,Transport,Italy,No,2307056.5,1384233.9,1384233.9
L01803,BBB,0.005,495281.1,0.75,1,Real Estate,China,No,430605.58,430605.58,430605.58
L01804,A,0.002,446326.77,0.45,4,Real Estate,Germany,Yes,257813.69,257813.69,257813.69
L01805,A,0.002,271662.83,0.45,1,Healthcare,Brazil,Yes,81568.2,81568.2,81568.2
L01806,BB,0.018,848948.64,0.75,1,Retail,Brazil,No,1305904.75,1305904.75,1305904.75
L01807,BB,0.018,616831.63,0.45,10,Retail,UK,Yes,1278718.33,1278718.33,1278718.33
L01808,A,0.002,335554.47,0.75,1,Transport,Brazil,No,167920.01,167920.01,167920.01
L01809,A,0.002,730082.21,0.75,7,Retail,China,No,1040383.57,1040383.57,1040383.57
L01810,AA,0.0006,344970.64,0.75,7,Energy,UK,No,282309.03,282309.03,282309.03
L01811,BB,0.018,299239.12,0.45,4,Energy,China,Yes,390901.66,390901.66,390901.66
L01812,BB,0.018,302594.36,0.45,2,Finance,Germany,Yes,317949.22,317949.22,317949.22
L01813,A,0.002,182492.75,0.45,3,Energy,USA,Yes,88540.86,88540.86,88540.86
L01814,AAA,0.0003,560044.31,0.45,8,Energy,USA,Yes,221849.08,221849.08,221849.08
L01815,AA,0.0006,177092.52,0.45,8,Transport,France,Yes,97651.31,97651.31,97651.31
